Type, Txhash,BlockTime Unix,Date, Fee (SOL),  TokenAccount, ChangeType, SPL BalanceChange, Pre Balancer,PostBalancer,TokenAddress,TokenName(off-chain), Symbol(off-chain),SolTransfer Source,SolTransfer Destination,Amount (SOL)
SolTransfer,4wYW18pKPYBBfNo8gW3BvLBobCE1xi8T2PXyYGnT8ebsjiGeBbMkQxDWyGqjYJAUpCMUGH9naixS7ipuQi5w1uvN,1717617311,2024-06-05T19:55:11,0.00003,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,HWEoBxYs7ssKuudEjzjmpfJVX7Dvi7wescFsVx2L5yoY,0.003
SolTransfer,2Ne6rhPdnn1wSn8EtSaBsMKfBL6cHjfukBkNiamZ3cAjP8gTZzF6VRUXbLj8yuqCtxssSTa5drC9v8sxwfgH1sva,1717617197,2024-06-05T19:53:17,0.00003,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,HWEoBxYs7ssKuudEjzjmpfJVX7Dvi7wescFsVx2L5yoY,0.003
SolTransfer,2Ne6rhPdnn1wSn8EtSaBsMKfBL6cHjfukBkNiamZ3cAjP8gTZzF6VRUXbLj8yuqCtxssSTa5drC9v8sxwfgH1sva,1717617197,2024-06-05T19:53:17,0.00003,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,DjA8sSztsESSSkWb8DQfS9FxU1u1hR3nmFqGFSce4WQ,0.100176896
SolTransfer,2Ne6rhPdnn1wSn8EtSaBsMKfBL6cHjfukBkNiamZ3cAjP8gTZzF6VRUXbLj8yuqCtxssSTa5drC9v8sxwfgH1sva,1717617197,2024-06-05T19:53:17,0.00003,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,CebN5WGQ4jvEPvsVU4EoHEpgzq1VV7AbicfhtW4xC9iM,0.001001768
SolTransfer,2PnWhWELG4x7b5XYWX2C1gBfYDBA2AdxZxxdWzG7s1h41T45vd7ycykyJWV9GqzBFnSBxVV8gM7rN4NtrAyuGmoD,1717612395,2024-06-05T18:33:15,0.00003,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,HWEoBxYs7ssKuudEjzjmpfJVX7Dvi7wescFsVx2L5yoY,0.003
SolTransfer,2eubUCL9sLmTgfCb8xYYEayKpe7W8WkPZfmkAjaNmrmwn6oQ53bfdnCpwSfWkgKQodkAVGjd26LC57Bz6691SGQD,1717612368,2024-06-05T18:32:48,0.000009,,,,,,,Solana,SOL,Habp5bncMSsBC3vkChyebepym5dcTNRYeg2LVG464E96,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,1.00E-07
SolTransfer,3y4typuhTnAnpArSFNvBLNNZUKRHPdtabziKxi4sxprM6TWozcKMgxWHSmv2K8r3jhu2VDLaQK1PRSXE6zJXzBir,1717612338,2024-06-05T18:32:18,0.000009,,,,,,,Solana,SOL,FLiPggWYQyKVTULFWMQjAk26JfK5XRCajfyTmD5weaZ7,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,1.00E-07
SolTransfer,4XnvdfxDVvL1DFLmLZ4Ueeb3dxpWhFXEtdTpWhfgyNYFqd8aKRM82AcwibNvxwnKCn7zDHv8MZrNcgEuviEt1cA2,1717612295,2024-06-05T18:31:35,0.00003,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,HWEoBxYs7ssKuudEjzjmpfJVX7Dvi7wescFsVx2L5yoY,0.003
SolTransfer,4XnvdfxDVvL1DFLmLZ4Ueeb3dxpWhFXEtdTpWhfgyNYFqd8aKRM82AcwibNvxwnKCn7zDHv8MZrNcgEuviEt1cA2,1717612295,2024-06-05T18:31:35,0.00003,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,ALW1Ekjq8YkecExxxgrYHzeM4pdZzkcwxNrEMgjrR9XW,0.194992757
SolTransfer,4XnvdfxDVvL1DFLmLZ4Ueeb3dxpWhFXEtdTpWhfgyNYFqd8aKRM82AcwibNvxwnKCn7zDHv8MZrNcgEuviEt1cA2,1717612295,2024-06-05T18:31:35,0.00003,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,CebN5WGQ4jvEPvsVU4EoHEpgzq1VV7AbicfhtW4xC9iM,0.001949927
SolTransfer,2Kum5js7PTP31FmeD6chpDPb5uoUs3MrzkqDem7SMiUYZ5ewrPqd54oRBhnjW6Hy7tjePEbmRccmENkAUURdHMPu,1717611960,2024-06-05T18:26:00,0.000105,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.8
SolTransfer,4uMC34ChhWQ6jp23LuX6gnptsriMY7Ya7Dpq7qn47bRAxoBGQqzPtb8Kj5ChSYM1XA6obzFgY95gCUp372mvki7X,1717611927,2024-06-05T18:25:27,0.000105,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.7
SolTransfer,3BbBxDxMcFmX7VipYcV52GKa185dgiC4SPyHMcZPBnF7nkskeLtaoXB46kyaGcUYV1Dj8165wo628QBWXpLpuUsy,1717611410,2024-06-05T18:16:50,0.000105,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.3
SolTransfer,4qK4gC1v8kynWKpPZT2nG8omCypxRMfeECn2uBovAQHu4KTjPPWBaF7nXatJGfrJt8awrVbgmUqebfSMrmFysoXt,1717600881,2024-06-05T15:21:21,0.000021073,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.15
SolTransfer,5F4wVjAFK8rDp1M3ZnGvfvoLYFxFGMWRGdYdSv28HqcUDNxbx2mNwpZxMN6wSKY5XMhDU9zcegdCDjM6mknSf7DR,1717599956,2024-06-05T15:05:56,0.000009,,,,,,,Solana,SOL,Habp5bncMSsBC3vkChyebepym5dcTNRYeg2LVG464E96,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,1.00E-07
SolTransfer,381o2DzqzkB9HjEMXNNFKuddvn6jkCszsFbJ2xK5dRsDk4z2iAEgSZk6gnzxeqaZh9VUs2FJ7FaC1BRMbqQ8crq1,1717599952,2024-06-05T15:05:52,0.000009,,,,,,,Solana,SOL,FLiPggWYQyKVTULFWMQjAk26JfK5XRCajfyTmD5weaZ7,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,1.00E-07
SolTransfer,1QKKco45Z7pLokAeJELkXLsZhfTNXVPxe6WPsae3FsZyrr39q3VDuu2YHqfaaCgQgoDFcJ8MgiwWxswS1CB5Vih,1717599924,2024-06-05T15:05:24,0.000105,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.2
SolTransfer,2oqdsyXMg7VVyoV5sVfL24SRy1KTBSxHrdcnnKmTDbNQdFeSSyU1oivySfEo4nYz9ULksTiAnWjnDJPUS27iMQ8C,1717596544,2024-06-05T14:09:04,0.000018343,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,1
SolTransfer,5iT5V2DTGgwyHoP8B65xkiJAAhWTkVsQoDoLMB3PfXiyeUQSjBFvQL9LF4ebU5eTtGnLPHZWpUMiZKdp8ySaDutK,1717596108,2024-06-05T14:01:48,0.000105,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.9
SolTransfer,26LFoHSSsh95hMwfLwB63y2jPReGGmeqiuBcGacBfTyKsFGJ4p6tk47Ejm4YjqYGaCmbw48XbMN3ZsY87dTYcwbQ,1717595346,2024-06-05T13:49:06,0.000018344,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.8
SolTransfer,vnH9UJLrzpomf92GmtydU3bGt1wd5ELB4f1Px6nycadnMJMtCbN47jd8Y7Kzb4ygDGd17Qxr8mtQZrDXZ11wPGX,1717594521,2024-06-05T13:35:21,0.000009,,,,,,,Solana,SOL,Habp5bncMSsBC3vkChyebepym5dcTNRYeg2LVG464E96,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,1.00E-07
SolTransfer,32mLRuniQ55HRKPpHhrtk87RR2evRuPQ5j7EQA3furYjDuJCdEKNuWPMv4LtxkxyPaAovjh7C7XpUp79uFQiNDW9,1717594504,2024-06-05T13:35:04,0.000009,,,,,,,Solana,SOL,FLiPggWYQyKVTULFWMQjAk26JfK5XRCajfyTmD5weaZ7,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,1.00E-07
SolTransfer,2m2bA21r4YRhcSiTGhpqPVR4CQgNEAa5gdW3rEB1paBm9h1QLv37sfHULceZx2GJF6inG8evJPx9giBDy1ZaGeny,1717577021,2024-06-05T08:43:41,0.000018342,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.33
SolTransfer,kA9Au4nfLk3rKCLwTHfJn3ERrF42kt7hBZgvSSxNuaiXSePYaS2yjLN8U7Zg98muDwVobkX65PZhqPdP5hkzG2W,1717577006,2024-06-05T08:43:26,0.000018343,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.33
SolTransfer,3aaGYrebFppW5GxgvU96LTXPVN2F2KAyH9vJf2h4xCHxpdmwpkj2C4yQTfUGeZSxWuYMGRJZXsrC6sdRPYUG7uhh,1717576192,2024-06-05T08:29:52,0.000018342,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.26
SolTransfer,2jY4gwzfK3326Q2S7u7UWWeSVSmr2RvMyyypjSsY6roCjroSQLrSECtnzXoSSUddrJKEF7ijivBppPwmX7pP694j,1717576175,2024-06-05T08:29:35,0.000009,,,,,,,Solana,SOL,Habp5bncMSsBC3vkChyebepym5dcTNRYeg2LVG464E96,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,
SolTransfer,BuegP9BpniXXW33BphHhmXUF8YxjCMimKZ8q6aNhHMmfGderuNZ9RjtSst1jLeWkkDEdzYiajM2DahsDR4pzGFG,1717576174,2024-06-05T08:29:34,0.000018157,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.26
SolTransfer,5b58JbikxPddFa592a1QXXLHtfQFDYZd99GxZMnWhFCMnn3SatqkV1scvsNqh45AhDEw4kF52RxjviamE5FUkobu,1717576166,2024-06-05T08:29:26,0.000009,,,,,,,Solana,SOL,FLiPggWYQyKVTULFWMQjAk26JfK5XRCajfyTmD5weaZ7,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,
SolTransfer,2ZoRPdQjLZW3nPadJW1Q6D2dripgEkbRhSUmpDzcxpzrS6KTLUUt7Mh8YV8oDqNCXZYjFjaX4DqRgURzwk1uhE5D,1717570969,2024-06-05T07:02:49,0.000020887,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.2
SolTransfer,3GLstL7VWimuMD2qghtaFqqQqhjDhMSRPgPLiViGwtLHiqKczPTZQErBjkTzeXCMi5Nuq4W19iegNCh1Gq3WWTrn,1717570440,2024-06-05T06:54:00,0.000009,,,,,,,Solana,SOL,Habp5bncMSsBC3vkChyebepym5dcTNRYeg2LVG464E96,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,
SolTransfer,2AKsMyYJ9dy2qyWBPyMXbUwfdjhs9hDf2TaDQe9eU5p3nqVpR9ynWBMoPVLvjCaWYhAnANzC3dY1CCRDHXmFe4qS,1717570437,2024-06-05T06:53:57,0.000009,,,,,,,Solana,SOL,FLiPggWYQyKVTULFWMQjAk26JfK5XRCajfyTmD5weaZ7,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,
SolTransfer,3w4uhMC8ckcP7kHKptyQzwJYuFQ8gAFTTveks3Vpx8FejYyysSyJYerkDEtpCB5xgbdwfXPiKjU6hKvZxksgY6M6,1717567795,2024-06-05T06:09:55,0.000005,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,2.7
SolTransfer,5YFLjkSBxpvRZRnuBuMfqJVvE8zqYXcr4iBxNzm8adUbmYFgLt7q48FKhJzSXcUJYXd7ZQ6Gq3oNHECVdvbLHmf9,1717565551,2024-06-05T05:32:31,0.00003,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,HWEoBxYs7ssKuudEjzjmpfJVX7Dvi7wescFsVx2L5yoY,0.003
SolTransfer,3YmGMwDbzCjbMuYeA76orFRGynYNrh8ZgtAGWJzCKZP9BJ9ho2h3nHhvR557eNWtuMxtPPiXgV4fp8dgcaEDfMan,1717565455,2024-06-05T05:30:55,0.00003,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,HWEoBxYs7ssKuudEjzjmpfJVX7Dvi7wescFsVx2L5yoY,0.003
SolTransfer,3YmGMwDbzCjbMuYeA76orFRGynYNrh8ZgtAGWJzCKZP9BJ9ho2h3nHhvR557eNWtuMxtPPiXgV4fp8dgcaEDfMan,1717565455,2024-06-05T05:30:55,0.00003,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,E2xrrpyLbNSpAGgmXwRXBYQTnExDxmrDc9Rg7wGuiWag,0.5
SolTransfer,3YmGMwDbzCjbMuYeA76orFRGynYNrh8ZgtAGWJzCKZP9BJ9ho2h3nHhvR557eNWtuMxtPPiXgV4fp8dgcaEDfMan,1717565455,2024-06-05T05:30:55,0.00003,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,CebN5WGQ4jvEPvsVU4EoHEpgzq1VV7AbicfhtW4xC9iM,0.005
SolTransfer,655qgQUq3589niV9Lrs3zYtwePimWqVhunWZnSMd4nhEEDkbbqWTujnw74H5MwthYGENfXNHioXbmNmhScF8NgkG,1717565074,2024-06-05T05:24:34,0.000009,,,,,,,Solana,SOL,Habp5bncMSsBC3vkChyebepym5dcTNRYeg2LVG464E96,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,
SolTransfer,23t7Y3SmGPLXsdJ7rZuzC1mgw93HFApyLctRpABrYob62qw39KUToE3rUtQfVQfjE5Dfzvn2Zima4eSCZWdE73Kt,1717565070,2024-06-05T05:24:30,0.000009,,,,,,,Solana,SOL,FLiPggWYQyKVTULFWMQjAk26JfK5XRCajfyTmD5weaZ7,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,
SolTransfer,pki2N9s5d7bW3JFQAiSVLoTRGbavznuzptdkvni6FrTcHmV5ZQ7dhSPkvvboJV1cpdJCSWYGC6zE5px4hgCc2yd,1717565042,2024-06-05T05:24:02,0.000005,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.5
SolTransfer,3SCm5vUSW7jMUVZQWPScBHzjZAh1nAbPognSX1QvjVeGH2grUBmMK4hr2jeVDDVESdZBoNoVpFfbvZys3eFJDgH3,1717562554,2024-06-05T04:42:34,0.000009,,,,,,,Solana,SOL,Habp5bncMSsBC3vkChyebepym5dcTNRYeg2LVG464E96,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,
SolTransfer,5CrjNVNqYCTtgaKsRBmnwrEdg4RL2CWKp8AtKxgz7vVXxMXcivY58YaFxbmtFBTBjoT5TPnTE9S6qdsqU78fcDPX,1717562547,2024-06-05T04:42:27,0.000009,,,,,,,Solana,SOL,FLiPggWYQyKVTULFWMQjAk26JfK5XRCajfyTmD5weaZ7,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,
SolTransfer,2n783J8PXQEQ1TTrSccdKmzqUHnviREcsYS14tBYJbBqSKqK6w2Fk2msjTr6uQPGGdiFxiXi3ZRUmMNeQcnBfPcF,1717562521,2024-06-05T04:42:01,0.000018343,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,1
SolTransfer,4fJnhSaDyJRRSUaqChoHiVFvXT7pEjByRNs9vFZBMEdoGo8iL9YhVCTECyEm5xr6bbqyi23tWFht6hbwdMf6cBzn,1717560100,2024-06-05T04:01:40,0.000009,,,,,,,Solana,SOL,Habp5bncMSsBC3vkChyebepym5dcTNRYeg2LVG464E96,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,
SolTransfer,2VZtbAtjNseEvKs9zCYHMFtNQUWvz94ddXXsJjfJo7YeFVAMf9UKm7AcxYtCqPdPHfvPFpQYoZZE1WAZ3XiVscQq,1717560099,2024-06-05T04:01:39,0.000009,,,,,,,Solana,SOL,FLiPggWYQyKVTULFWMQjAk26JfK5XRCajfyTmD5weaZ7,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,
SolTransfer,51sB7U8ptcGi9hv4h42Q9U9qs41hwj5BhSrwq7o1gZ9Mqs281uQ7Wx96YLZsNYa82ZN865oZay1BAgoNcWj81i8x,1717560072,2024-06-05T04:01:12,0.000018344,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,3.6
SolTransfer,2xyDuf8rpf21GQMGeckFSUxz4L6tZ7UMmWteNqJoNGgDmE94zymNfMe1wvVk8wZPAmK1uGzdEpTnJovGE22ui5La,1717521930,2024-06-04T17:25:30,0.000009,,,,,,,Solana,SOL,Habp5bncMSsBC3vkChyebepym5dcTNRYeg2LVG464E96,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,
SolTransfer,ngb4qVbHJzmpPfMUrN7dr1GbmqZ2wHhVK8439khsshQ6KXcB4xQaaZPMKXzP3WuSWDjdDvwz8fyquJV5V2e81v4,1717521800,2024-06-04T17:23:20,0.000018344,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,1.3
SolTransfer,2yya1pcyfu8dyGZs6u9XiGNXCBC42XNSrri8ASKUWE8cxoFuCfHvtagXQ4rzN1ZgQSe7iWAWHuRByDQZwgi4w9q2,1717517403,2024-06-04T16:10:03,0.000009,,,,,,,Solana,SOL,Habp5bncMSsBC3vkChyebepym5dcTNRYeg2LVG464E96,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,
SolTransfer,2Ch4jYkgTLou2bzRJU1DPh4EsJ4ovFQFtair14SavwjEocm68iBvkuE4i56wRLzthTKgDX8qqnTSvBtF8KZKZvo1,1717517397,2024-06-04T16:09:57,0.000009,,,,,,,Solana,SOL,FLiPggWYQyKVTULFWMQjAk26JfK5XRCajfyTmD5weaZ7,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,
SolTransfer,3uGgk2HVKDNcc2Jb2Yr38XiRGciY1McuMvdrndobwxYtDbHDBbkwP5676NybBs87ymCuGvkdwGkE7W9B9tyhXCxF,1717517366,2024-06-04T16:09:26,0.000105,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,1.5
SolTransfer,3wrDMVtoBn8eiHxtv3qoHmRQouwXetmbjA8RgmWvQ9Tt3mUGgq242wppbHK1XMiefsx3dY9PX4mjCC1tyT7pfxrG,1717508834,2024-06-04T13:47:14,0.000018344,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,1.1
SolTransfer,GURQW3oF3VM3NNRTqazBGrYVgKavszVJGkVAE1WSKc4WScnm2ZU6ZWCXvfQvZjBaHGjsa6zH8SydXqY5pnDXbkw,1717508428,2024-06-04T13:40:28,0.000009,,,,,,,Solana,SOL,Habp5bncMSsBC3vkChyebepym5dcTNRYeg2LVG464E96,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,
SolTransfer,3HuTrpZzBSNTVSRQoWEwwzzmuerABt7shUzPMEzp7V4Z1njKpbJaxpni3vGxz37vnZCLVnfoTGNfmfQ85ryhHp1p,1717508423,2024-06-04T13:40:23,0.000009,,,,,,,Solana,SOL,FLiPggWYQyKVTULFWMQjAk26JfK5XRCajfyTmD5weaZ7,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,
SolTransfer,2ixXWL21pPoN1HgT4XFYvTNjqxDaWcxrsi4BjZ46y2YTZuSWDkZF74Y9tDDJaNnAoutaF5PE4HZr1iS7ReKcEFV6,1717477155,2024-06-04T04:59:15,0.000018352,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,1.1
SolTransfer,5fPkEGyYC3yh5YxiLaDnb4YQB5QL1xP76BNQkiFtb7RCWP2NWJasA2wy1vKT8dLUcaPkzZBmQZ72FXD3YW2EpT9G,1717477144,2024-06-04T04:59:04,0.000009,,,,,,,Solana,SOL,Habp5bncMSsBC3vkChyebepym5dcTNRYeg2LVG464E96,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,
SolTransfer,5K1ULZxmqAspTATM8GqfKh4SNRWxKZsRSh3budzaA9poKXyP1En9Xj36Akvu4jkQAtwGeiJpTDrtyFQMq4Pv138,1717477140,2024-06-04T04:59:00,0.000009,,,,,,,Solana,SOL,FLiPggWYQyKVTULFWMQjAk26JfK5XRCajfyTmD5weaZ7,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,
SolTransfer,PbKxLfQNSigFg44RXMkUXhUgr4G94NTrvhnPhuYojT3d87LXZevxNrYsxKzNySgzEfMfyVA9hswcTZSAAKAPEhf,1717473481,2024-06-04T03:58:01,0.000009,,,,,,,Solana,SOL,Habp5bncMSsBC3vkChyebepym5dcTNRYeg2LVG464E96,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,
SolTransfer,38ETz2LL1YHEZ4LMB1WGXthfsXWRgBcwEhu7f9aVa3Shy2N875j5YmWfEP6yuwNoywcfVoER48Ruw7cWre2Fg8SJ,1717473475,2024-06-04T03:57:55,0.000009,,,,,,,Solana,SOL,FLiPggWYQyKVTULFWMQjAk26JfK5XRCajfyTmD5weaZ7,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,
SolTransfer,5hg8R4V3cNFqdTSMmiZ97cNK45wErqHXXozhBfKmYhZsfBPmp4FWcWQZN5zKE6FfQKPZgsFfVnawopoku4arX4Lv,1717473448,2024-06-04T03:57:28,0.000018343,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,1.1
SolTransfer,4T3hEY6LiddpEr1Rtv7RKuAxbesmtQvi7s3SFGRefNfRxPGknkacPoeewkPFXDdrZEmk6YQUshdpnHi4jNMZTheq,1717473399,2024-06-04T03:56:39,0.000005,,,,,,,Solana,SOL,AobVSwdW9BbpMdJvTqeCN4hPAmh4rHm7vwLnQ5ATSyrS,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,1.1229
SolTransfer,39L2KqoQQsfw8M9EmxfLwHbEWNXZrdrXc1BTDrXB9RJhPFrGHZLAJ1VNLrznT9WV9NCvu9RzQudG5HfAjgdEjKbg,1717450806,2024-06-03T21:40:06,0.000018344,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.12
SolTransfer,2jifhrB2oAAHf5nromjaXbsFjcqFdMsHPhkaim44dxJbRtci7y21j6GSD8h6eDq2zerfojzYVCdqiPuGtj2KtLH8,1717450751,2024-06-03T21:39:11,0.000145,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.122
SolTransfer,5ErGnsBBkwkrT4DdiMaGUKUoREk7wfw7nxgLVqTUjYGVqWkrfgwmfv8Br1KSAXFN28A4zUbmER9kwFi2qU8hHjge,1717450725,2024-06-03T21:38:45,0.000145,,,,,,,Solana,SOL,6rwLZjzBKpNC4guCUXvMLvNnDH65GE2EGXLk6ZpB9N6w,Dzfnr4wWB8eVH8adMsZ4c6kxuRudE36EXpdXHcCfZp4G,0.122
